Training Accuracy,Validation Accuracy,Training Loss,Validation Loss
0.9619280099868774,0.9457690715789795,0.129877507686615,0.2778348922729492
0.9613047242164612,0.9457690715789795,0.12896540760993958,0.2921905517578125
0.9609411358833313,0.9382889270782471,0.13009734451770782,0.3104732036590576
0.9609411358833313,0.9443665146827698,0.13006818294525146,0.28421691060066223
0.959175169467926,0.9537166953086853,0.13654792308807373,0.2749074101448059
0.9605775475502014,0.9462365508079529,0.1301211416721344,0.2727309763431549
0.9618760943412781,0.946704089641571,0.12883874773979187,0.27502697706222534
0.9595387578010559,0.939691424369812,0.13570326566696167,0.3044208884239197
0.9611489176750183,0.9490416049957275,0.13274164497852325,0.2787482440471649
0.9621877074241638,0.9485741257667542,0.12196526676416397,0.28209125995635986
0.9628629088401794,0.9406264424324036,0.12927381694316864,0.28976863622665405
0.9641614556312561,0.948106586933136,0.11932794004678726,0.2661360204219818
0.9628109931945801,0.9537166953086853,0.12566499412059784,0.28464391827583313
0.9621357917785645,0.9518466591835022,0.12631745636463165,0.27536988258361816
0.960525631904602,0.9499766230583191,0.13828878104686737,0.26459118723869324
0.9628629088401794,0.9551191926002502,0.12450702488422394,0.261903315782547
0.9624474048614502,0.9551191926002502,0.12469008564949036,0.26081299781799316
0.9633823037147522,0.9438990354537964,0.12219806015491486,0.28238531947135925
0.9617722034454346,0.9527816772460938,0.12334830313920975,0.2725833058357239
0.9643691778182983,0.9509116411209106,0.11755068600177765,0.2882906496524811
0.9623954892158508,0.9476391077041626,0.12144221365451813,0.27952709794044495
0.9642652869224548,0.9490416049957275,0.12025447189807892,0.26750215888023376
0.9646288752555847,0.9518466591835022,0.12386240810155869,0.2701343894004822
0.9639017581939697,0.9420289993286133,0.12143636494874954,0.2908148169517517
0.9624474048614502,0.948106586933136,0.12438775599002838,0.2979341447353363
0.9632784724235535,0.946704089641571,0.12138845771551132,0.2755732536315918
0.9641614556312561,0.9490416049957275,0.11607912182807922,0.2882101535797119
0.9627590775489807,0.9523141384124756,0.12031909823417664,0.2778070271015167
0.9653560519218445,0.9443665146827698,0.11477396637201309,0.3059438467025757
0.961460530757904,0.9509116411209106,0.1208762675523758,0.2862948179244995
0.9650963544845581,0.9518466591835022,0.11677606403827667,0.27336472272872925
0.9632264971733093,0.951379120349884,0.11959247291088104,0.2726682424545288
0.9657196402549744,0.9523141384124756,0.11360630393028259,0.27507612109184265
0.9646288752555847,0.9392239451408386,0.11437620967626572,0.30939817428588867
0.9649405479431152,0.9509116411209106,0.12058455497026443,0.2931486964225769
0.9626551866531372,0.9462365508079529,0.12151237577199936,0.28820163011550903
0.9639536738395691,0.9555867314338684,0.11702792346477509,0.2696061134338379
0.965044379234314,0.9551191926002502,0.11528777331113815,0.2875467538833618
0.9637458920478821,0.9518466591835022,0.12049204111099243,0.2909247577190399
0.9660312533378601,0.9532491564750671,0.11377473175525665,0.28821974992752075
0.9652002453804016,0.9537166953086853,0.11185761541128159,0.2810448706150055
0.9657196402549744,0.9532491564750671,0.112798310816288,0.28358858823776245
0.965459942817688,0.9485741257667542,0.1132841631770134,0.28634440898895264
0.9639536738395691,0.9527816772460938,0.11769476532936096,0.29005274176597595
0.9636420011520386,0.9490416049957275,0.12144884467124939,0.2958953082561493
0.965252161026001,0.9504441618919373,0.11903084814548492,0.30504846572875977
0.9660832285881042,0.9551191926002502,0.10979026556015015,0.28894928097724915
0.9667584300041199,0.9527816772460938,0.1073337197303772,0.2945062816143036
0.9654079675674438,0.9509116411209106,0.11291135847568512,0.2846177816390991
0.9666545391082764,0.9485741257667542,0.1112125813961029,0.30181244015693665
0.9666545391082764,0.9532491564750671,0.10975144803524017,0.2900717258453369
0.9673817157745361,0.9532491564750671,0.10895953327417374,0.28111469745635986
0.9633823037147522,0.9518466591835022,0.1178770363330841,0.2846897840499878
0.966602623462677,0.9523141384124756,0.11050081253051758,0.27942731976509094
0.9667584300041199,0.9509116411209106,0.1074645072221756,0.2866889238357544
0.9660312533378601,0.9523141384124756,0.10929928719997406,0.28717049956321716
0.9662390351295471,0.9490416049957275,0.11169981956481934,0.2974250316619873
0.9647327661514282,0.9555867314338684,0.11577314138412476,0.281777560710907
0.965252161026001,0.9541841745376587,0.11542410403490067,0.27127254009246826
0.9631226062774658,0.9476391077041626,0.11766810715198517,0.29502514004707336
0.9667584300041199,0.9537166953086853,0.11017172783613205,0.2881733477115631
0.9661351442337036,0.948106586933136,0.11297861486673355,0.2888128459453583
0.966602623462677,0.9541841745376587,0.10676447302103043,0.27541351318359375
0.96639484167099,0.9546517133712769,0.10854748636484146,0.2818089425563812
0.9674856066703796,0.9499766230583191,0.1054706946015358,0.2781532406806946
0.9659273624420166,0.9532491564750671,0.11011434346437454,0.27569323778152466
0.9602140188217163,0.9541841745376587,0.12867744266986847,0.28337985277175903
0.9666545391082764,0.9518466591835022,0.10933028906583786,0.3011450171470642
0.9674856066703796,0.9537166953086853,0.10570066422224045,0.28574138879776
0.9676933288574219,0.9504441618919373,0.10308574140071869,0.3065202236175537
0.9674336314201355,0.9527816772460938,0.10603973269462585,0.3000699579715729
0.9674336314201355,0.9546517133712769,0.10609355568885803,0.2825830578804016
0.9644730687141418,0.95652174949646,0.11223858594894409,0.28854402899742126
0.9656676650047302,0.9457690715789795,0.11274219304323196,0.30320191383361816
0.9663429260253906,0.9532491564750671,0.10828965157270432,0.29835882782936096
0.9667065143585205,0.9537166953086853,0.1054520234465599,0.28843188285827637
0.9655638337135315,0.9251986742019653,0.11282472312450409,0.37076932191848755
0.965044379234314,0.9560542106628418,0.11053966730833054,0.2872660160064697
0.967537522315979,0.95652174949646,0.10695655643939972,0.28279078006744385
0.9674336314201355,0.9509116411209106,0.10544459521770477,0.27479255199432373
0.9669142365455627,0.9546517133712769,0.10740523785352707,0.2958269417285919
0.9645249843597412,0.9504441618919373,0.11379335820674896,0.29319649934768677
0.9667065143585205,0.9551191926002502,0.10884983092546463,0.2940174341201782
0.9650963544845581,0.9509116411209106,0.11348776519298553,0.29942789673805237
0.9642133712768555,0.9569892287254333,0.11641878634691238,0.2858559489250183
0.9669662117958069,0.9537166953086853,0.10653956979513168,0.27305081486701965
0.9682127237319946,0.95652174949646,0.10305123031139374,0.27817270159721375
0.9671739339828491,0.9382889270782471,0.1019485741853714,0.3098675012588501
0.9667065143585205,0.9551191926002502,0.10731816291809082,0.2993954122066498
0.9656157493591309,0.9551191926002502,0.11166426539421082,0.28489062190055847
0.9668103456497192,0.9551191926002502,0.11097343266010284,0.28466567397117615
0.967537522315979,0.9527816772460938,0.10301873087882996,0.28634360432624817
0.9671739339828491,0.9429640173912048,0.10744669288396835,0.33493128418922424
0.9663429260253906,0.9555867314338684,0.11211550235748291,0.28155791759490967
0.9670700430870056,0.9443665146827698,0.1070370152592659,0.31323567032814026
0.96639484167099,0.9537166953086853,0.10689425468444824,0.28601527214050293
0.9669142365455627,0.9541841745376587,0.10848798602819443,0.29152703285217285
0.9685243964195251,0.9532491564750671,0.10187971591949463,0.29399093985557556
0.9668623208999634,0.9527816772460938,0.10598056763410568,0.2981775104999542
0.9680569171905518,0.9518466591835022,0.10494367778301239,0.28828343749046326
0.9647846817970276,0.9541841745376587,0.1104883998632431,0.30898165702819824
0.9682127237319946,0.9555867314338684,0.10352842509746552,0.2937154471874237
0.9676933288574219,0.9541841745376587,0.10187225788831711,0.2979566156864166
0.9662909507751465,0.9560542106628418,0.10780967772006989,0.3014887571334839
0.9669662117958069,0.9546517133712769,0.10431195050477982,0.29683053493499756
0.9671220183372498,0.95652174949646,0.10325754433870316,0.29016900062561035
0.9681608080863953,0.9551191926002502,0.1003778874874115,0.27752920985221863
0.966602623462677,0.9518466591835022,0.107388436794281,0.27706292271614075
0.9627071022987366,0.9551191926002502,0.12009169906377792,0.28684279322624207
0.966602623462677,0.9569892287254333,0.10690595209598541,0.280683308839798
0.9687840938568115,0.9523141384124756,0.09995369613170624,0.28988489508628845
0.9680569171905518,0.9546517133712769,0.0996980220079422,0.3188687860965729
0.9663429260253906,0.9546517133712769,0.10625665634870529,0.3129383325576782
0.9680569171905518,0.9541841745376587,0.10214902460575104,0.29954075813293457
0.9670181274414062,0.9532491564750671,0.10780079662799835,0.2916239798069
0.9688360095024109,0.9537166953086853,0.10032910108566284,0.2968387007713318
0.9645249843597412,0.9499766230583191,0.11635167896747589,0.3026842772960663
0.9668623208999634,0.95652174949646,0.10591761767864227,0.30516353249549866
0.9687840938568115,0.9546517133712769,0.10139917582273483,0.29632624983787537
0.968472421169281,0.9546517133712769,0.09897223114967346,0.3006817698478699
0.9680050015449524,0.9518466591835022,0.10475204885005951,0.30868691205978394
0.967329740524292,0.9518466591835022,0.10676167905330658,0.2911478877067566
0.9672778248786926,0.9537166953086853,0.10302171111106873,0.2961372435092926
0.9685243964195251,0.9546517133712769,0.0982305184006691,0.30472731590270996
0.9676933288574219,0.9546517133712769,0.10206782072782516,0.2944319248199463
0.9691476821899414,0.9523141384124756,0.09940730780363083,0.2934293746948242
0.9667584300041199,0.9546517133712769,0.10314709693193436,0.3064592480659485
0.9655118584632874,0.9527816772460938,0.11100447922945023,0.3214190900325775
0.9660312533378601,0.9523141384124756,0.11185050755739212,0.28996801376342773
0.9676933288574219,0.9532491564750671,0.10185126960277557,0.2898235619068146
0.9695112705230713,0.9537166953086853,0.09510819613933563,0.3051016926765442
0.9691995978355408,0.9532491564750671,0.096156544983387,0.30567097663879395
0.9693034887313843,0.9560542106628418,0.0976124107837677,0.2858944535255432
0.9674856066703796,0.9555867314338684,0.1020258292555809,0.29015621542930603
0.9663429260253906,0.9537166953086853,0.10594639182090759,0.3153538703918457
0.9660832285881042,0.9546517133712769,0.10906745493412018,0.3187255859375
0.9660832285881042,0.9551191926002502,0.11504662781953812,0.31186234951019287
0.9683685898780823,0.9551191926002502,0.09881387650966644,0.311071515083313
0.968887984752655,0.9569892287254333,0.09861025214195251,0.3005223274230957
0.9689399003982544,0.9541841745376587,0.0993911623954773,0.30467575788497925
0.9666545391082764,0.9541841745376587,0.10877162963151932,0.31759822368621826
0.967537522315979,0.9541841745376587,0.10656392574310303,0.30841636657714844
0.9676414132118225,0.9569892287254333,0.1042926236987114,0.30768147110939026
0.9671220183372498,0.9537166953086853,0.107585109770298,0.3142116963863373
0.9680569171905518,0.9537166953086853,0.10038721561431885,0.3058151602745056
0.968887984752655,0.9560542106628418,0.09618056565523148,0.3035222589969635
