Training Accuracy,Validation Accuracy,Training Loss,Validation Loss
0.9510725736618042,0.9410939812660217,0.16850103437900543,0.2897067368030548
0.9507089853286743,0.936418890953064,0.1637638956308365,0.2880902588367462
0.9523710608482361,0.9401589632034302,0.16599459946155548,0.2826607823371887
0.9532020688056946,0.9382889270782471,0.15546521544456482,0.28533852100372314
0.9533579349517822,0.9406264424324036,0.15546013414859772,0.2821192443370819
0.9552797079086304,0.9448340535163879,0.15901751816272736,0.2798387110233307
0.9527865648269653,0.9406264424324036,0.15696530044078827,0.28802046179771423
0.952526867389679,0.9406264424324036,0.15831269323825836,0.2864466905593872
0.9535137414932251,0.946704089641571,0.15687215328216553,0.2735174596309662
0.955020010471344,0.9326788187026978,0.15204647183418274,0.2975285053253174
0.9541889429092407,0.9490416049957275,0.1534089744091034,0.27015334367752075
0.9551758170127869,0.9434314966201782,0.15416963398456573,0.2614389657974243
0.955747127532959,0.9420289993286133,0.1500699669122696,0.29566651582717896
0.9550719261169434,0.9448340535163879,0.14719633758068085,0.27524474263191223
0.9530462622642517,0.9462365508079529,0.15442757308483124,0.264274537563324
0.9565262794494629,0.9429640173912048,0.14463169872760773,0.2786012291908264
0.9553835988044739,0.936418890953064,0.14821408689022064,0.2789932191371918
0.9573572874069214,0.9443665146827698,0.14525005221366882,0.2740985155105591
0.9561107158660889,0.9471715688705444,0.14570707082748413,0.2834661304950714
0.9570456743240356,0.936418890953064,0.14455503225326538,0.3037363886833191
0.9555394053459167,0.9420289993286133,0.14994066953659058,0.27095818519592285
0.9587596654891968,0.9462365508079529,0.13993678987026215,0.27312391996383667
0.9575650691986084,0.9420289993286133,0.14474909007549286,0.29974129796028137
0.9575130939483643,0.9415614604949951,0.14429275691509247,0.2797847390174866
0.9581883549690247,0.9462365508079529,0.14175750315189362,0.29112881422042847
0.9572533965110779,0.9476391077041626,0.14239192008972168,0.2734508514404297
0.9594348669052124,0.939691424369812,0.13530807197093964,0.30503398180007935
0.9590193629264832,0.9420289993286133,0.13873034715652466,0.2990599572658539
0.958240270614624,0.9457690715789795,0.13912808895111084,0.2674562931060791
0.9591232538223267,0.9495091438293457,0.1382204294204712,0.2714823782444
0.9578247666358948,0.946704089641571,0.135866180062294,0.28957054018974304
0.9591232538223267,0.9509116411209106,0.13725627958774567,0.2834186851978302
0.9581363797187805,0.9448340535163879,0.1446550041437149,0.27954530715942383
0.9585519433021545,0.9415614604949951,0.134854257106781,0.2856040298938751
0.9596945643424988,0.9462365508079529,0.13457615673542023,0.2768314778804779
0.9587077498435974,0.9434314966201782,0.13821904361248016,0.2896706759929657
0.9610969424247742,0.948106586933136,0.13569200038909912,0.28452426195144653
0.9595387578010559,0.9443665146827698,0.13580556213855743,0.2749156653881073
0.9607334136962891,0.9448340535163879,0.12969757616519928,0.27152323722839355
0.9598504304885864,0.9495091438293457,0.1316903680562973,0.2722008526325226
0.9607334136962891,0.9448340535163879,0.1324283927679062,0.2804592549800873
0.9600581526756287,0.9453015327453613,0.13320739567279816,0.2750403881072998
0.956889808177948,0.946704089641571,0.14683303236961365,0.27170252799987793
0.9596945643424988,0.946704089641571,0.13302543759346008,0.28545472025871277
0.9595387578010559,0.9438990354537964,0.13054843246936798,0.2726443409919739
0.9619799256324768,0.939691424369812,0.12601421773433685,0.273777037858963
0.9601101279258728,0.9406264424324036,0.13166110217571259,0.30117979645729065
0.9625512957572937,0.9490416049957275,0.13216061890125275,0.274693101644516
0.9612008333206177,0.9457690715789795,0.12760841846466064,0.2827446460723877
0.960317850112915,0.9485741257667542,0.13088315725326538,0.28587737679481506
0.9605775475502014,0.9457690715789795,0.12925834953784943,0.27980437874794006
0.9593310356140137,0.948106586933136,0.1323860138654709,0.27964526414871216
0.9622396230697632,0.9504441618919373,0.12518002092838287,0.27996590733528137
0.9621357917785645,0.9462365508079529,0.12784194946289062,0.2805125415325165
0.9612528085708618,0.9471715688705444,0.12798438966274261,0.28590065240859985
0.9608372449874878,0.948106586933136,0.13092409074306488,0.28702157735824585
0.9601620435714722,0.9499766230583191,0.13352832198143005,0.277209609746933
0.9622915983200073,0.9453015327453613,0.12600146234035492,0.2846483290195465
0.9627071022987366,0.9485741257667542,0.1231401190161705,0.280089795589447
0.9612008333206177,0.9424964785575867,0.13070465624332428,0.29569923877716064
0.9621877074241638,0.9424964785575867,0.12748272716999054,0.2951333522796631
0.9616683125495911,0.9490416049957275,0.13082027435302734,0.2859165370464325
0.9644211530685425,0.9443665146827698,0.1188613623380661,0.26968878507614136
0.9620838165283203,0.948106586933136,0.12929581105709076,0.2727145254611969
0.9599023461341858,0.9453015327453613,0.1292797178030014,0.2710191607475281
0.9618241190910339,0.9462365508079529,0.12873992323875427,0.2955296039581299
0.9616683125495911,0.948106586933136,0.12800678610801697,0.28292566537857056
0.9644730687141418,0.951379120349884,0.1179749146103859,0.27365902066230774
0.9644730687141418,0.948106586933136,0.11810383945703506,0.28059959411621094
0.9616683125495911,0.9495091438293457,0.12630566954612732,0.26770883798599243
0.9628629088401794,0.9518466591835022,0.11956240981817245,0.27493152022361755
0.9624474048614502,0.9462365508079529,0.12131225317716599,0.2808009684085846
0.9621877074241638,0.9462365508079529,0.1224081888794899,0.3222712278366089
0.9616163969039917,0.9312763214111328,0.1268414407968521,0.3219534158706665
0.9634861946105957,0.9443665146827698,0.12406355887651443,0.28459441661834717
0.9603698253631592,0.9518466591835022,0.1341855674982071,0.28630608320236206
0.9623954892158508,0.951379120349884,0.12425628304481506,0.28983208537101746
0.9641614556312561,0.9509116411209106,0.11842767149209976,0.2833848297595978
0.9642133712768555,0.9532491564750671,0.11719483882188797,0.2787255048751831
0.9642652869224548,0.946704089641571,0.11723621934652328,0.2850160300731659
0.9637978672981262,0.9495091438293457,0.11656630039215088,0.27623680233955383
0.9639536738395691,0.9476391077041626,0.12074725329875946,0.280476838350296
0.9619799256324768,0.9495091438293457,0.12344280630350113,0.288899302482605
0.9613047242164612,0.9509116411209106,0.12728989124298096,0.2840440273284912
0.9642652869224548,0.9462365508079529,0.11841484904289246,0.2838990092277527
0.9635381698608398,0.946704089641571,0.11534370481967926,0.2910599708557129
0.9641614556312561,0.9509116411209106,0.11509867012500763,0.2802800238132477
0.9636420011520386,0.9438990354537964,0.1171368807554245,0.29001590609550476
0.9649405479431152,0.9537166953086853,0.11419104784727097,0.27358850836753845
0.9625512957572937,0.948106586933136,0.12743955850601196,0.2913675010204315
0.9632784724235535,0.9495091438293457,0.12028307467699051,0.2798519432544708
0.9643691778182983,0.946704089641571,0.11670532822608948,0.27458348870277405
0.9643691778182983,0.9504441618919373,0.1163291484117508,0.28487029671669006
0.9637458920478821,0.9448340535163879,0.11738035082817078,0.3028951585292816
0.9634861946105957,0.9499766230583191,0.11845413595438004,0.28267160058021545
0.9635900855064392,0.9541841745376587,0.12132047861814499,0.27402812242507935
0.964317262172699,0.9490416049957275,0.11563611030578613,0.2847505211830139
0.9634342789649963,0.9504441618919373,0.12341354787349701,0.2963407039642334
0.9639536738395691,0.9490416049957275,0.11783771216869354,0.3010788857936859
0.9647846817970276,0.9532491564750671,0.11554918438196182,0.27763187885284424
0.9647846817970276,0.9518466591835022,0.11468402296304703,0.29899078607559204
0.9639017581939697,0.9509116411209106,0.11537429690361023,0.30018216371536255
0.9643691778182983,0.9523141384124756,0.11918830126523972,0.2915137708187103
0.9633823037147522,0.9527816772460938,0.11950115114450455,0.29747888445854187
0.9642652869224548,0.9490416049957275,0.1163458377122879,0.29511845111846924
0.965044379234314,0.9523141384124756,0.11302925646305084,0.2914080321788788
0.9642133712768555,0.9490416049957275,0.11653680354356766,0.3045985698699951
0.9653560519218445,0.9490416049957275,0.11357996612787247,0.29983052611351013
0.9626032114028931,0.9448340535163879,0.12010656297206879,0.3015199899673462
0.9630187749862671,0.9523141384124756,0.11926861107349396,0.28522273898124695
0.9647846817970276,0.9499766230583191,0.113385409116745,0.29590746760368347
0.9657715559005737,0.9518466591835022,0.11187616735696793,0.3049872815608978
0.9596945643424988,0.951379120349884,0.1367078721523285,0.29357245564460754
0.9642652869224548,0.9509116411209106,0.1129685565829277,0.2912750244140625
0.9668103456497192,0.9523141384124756,0.110103540122509,0.27919578552246094
0.9651482701301575,0.9518466591835022,0.1082327663898468,0.28594014048576355
0.9654079675674438,0.9495091438293457,0.1114044338464737,0.277456670999527
0.9650963544845581,0.9504441618919373,0.11106136441230774,0.2998213768005371
0.9635900855064392,0.9518466591835022,0.11941558867692947,0.28740936517715454
0.9626032114028931,0.9462365508079529,0.12088049948215485,0.30548521876335144
0.9637978672981262,0.9527816772460938,0.11725766211748123,0.2899599075317383
0.9661351442337036,0.9453015327453613,0.11459178477525711,0.3582909107208252
0.9632784724235535,0.948106586933136,0.11767911911010742,0.29932668805122375
0.965044379234314,0.9537166953086853,0.1107267439365387,0.2916663885116577
0.9657196402549744,0.951379120349884,0.1093999519944191,0.3105909526348114
0.9664987325668335,0.9537166953086853,0.10934512317180634,0.2924153208732605
0.965044379234314,0.948106586933136,0.11117595434188843,0.28033098578453064
0.9634861946105957,0.9495091438293457,0.12101761251688004,0.2791290283203125
0.9645769596099854,0.9485741257667542,0.11466339975595474,0.3019700348377228
0.9642133712768555,0.951379120349884,0.11498919129371643,0.29245084524154663
0.9650963544845581,0.9527816772460938,0.11118025332689285,0.2939734160900116
0.9657715559005737,0.9537166953086853,0.11024846881628036,0.27845698595046997
0.965252161026001,0.9504441618919373,0.10907122492790222,0.28954625129699707
0.9662909507751465,0.9546517133712769,0.11054802685976028,0.2792096436023712
0.9630187749862671,0.9471715688705444,0.12041458487510681,0.3046210706233978
0.9649405479431152,0.9476391077041626,0.11289958655834198,0.3060036897659302
0.9640055894851685,0.9532491564750671,0.11494830250740051,0.2928219437599182
0.9646288752555847,0.9499766230583191,0.11315827071666718,0.29638537764549255
0.9660832285881042,0.9499766230583191,0.10679731518030167,0.298297256231308
0.9657715559005737,0.9537166953086853,0.10989248752593994,0.2994800806045532
0.9664468169212341,0.9518466591835022,0.10856392979621887,0.299075722694397
0.9634861946105957,0.9527816772460938,0.12169334292411804,0.29580819606781006
0.9648366570472717,0.9499766230583191,0.1102907806634903,0.3002663552761078
0.9652002453804016,0.9527816772460938,0.1105281412601471,0.30751800537109375
0.964317262172699,0.9537166953086853,0.11365871131420135,0.3213212192058563
0.9656676650047302,0.9546517133712769,0.11132176220417023,0.3052678406238556
0.96639484167099,0.9537166953086853,0.10767900198698044,0.2912638187408447
0.964109480381012,0.9555867314338684,0.11531966179609299,0.30086779594421387
0.9658754467964172,0.946704089641571,0.11092953383922577,0.3229137659072876
0.9667065143585205,0.9537166953086853,0.10793893784284592,0.2981322407722473
0.9668103456497192,0.9532491564750671,0.10684646666049957,0.2920859754085541
0.9669662117958069,0.9509116411209106,0.1051037535071373,0.3023214042186737
0.9660312533378601,0.9523141384124756,0.11085682362318039,0.299407958984375
0.9657196402549744,0.9527816772460938,0.1117677241563797,0.30708321928977966
0.9645249843597412,0.9476391077041626,0.11591986566781998,0.31045204401016235
0.9634342789649963,0.9429640173912048,0.11820434778928757,0.3231000006198883
